Time (s) Run #1,Position (mm) Run #1,Light Intensity (%) Run #1,Log of Light Intensity Run #1,,,,"ampiezza fenditure: 0,16 mm"
"24,86","90,86","1,1",2,,,,
"24,88","90,97","1,1",2,,,,
"24,9","91,09","1,1","2,1",,,,
"24,92","91,2","1,2","2,1",,,,
"24,94","91,31","1,2","2,1",,,,
"24,96","91,43","1,2","2,1",,,,
"24,98","91,55","1,2","2,1",,,,
25,"91,67","1,2","2,1",,,,
"25,02","91,79","1,2","2,1",,,,
"25,04","91,91","1,1","2,1",,,,
"25,06","92,04","1,1",2,,,,
"25,08","92,16","1,1",2,,,,
"25,1","92,29",1,2,,,,
"25,12","92,42",1,2,,,,
"25,14","92,56","0,9",2,,,,
"25,16","92,69","0,9","1,9",,,,
"25,18","92,81","0,9","1,9",,,,
"25,2","92,93","0,8","1,9",,,,
"25,22","93,04","0,8","1,9",,,,
"25,24","93,15","0,8","1,9",,,,
"25,26","93,26","0,8","1,9",,,,
"25,28","93,36","0,8","1,9",,,,
"25,3","93,47","0,8","1,9",,,,
"25,32","93,58","0,8","1,9",,,,
"25,34","93,71","0,8","1,9",,,,
"25,36","93,85","0,8","1,9",,,,
"25,38","93,98","0,8","1,9",,,,
"25,4","94,1","0,9","1,9",,,,
"25,42","94,22","0,9",2,,,,
"25,44","94,34","0,9",2,,,,
"25,46","94,46","0,9",2,,,,
"25,48","94,56",1,2,,,,
"25,5","94,67",1,2,,,,
"25,52","94,79",1,2,,,,
"25,54","94,91",1,2,,,,
"25,56","95,03",1,2,,,,
"25,58","95,15",1,2,,,,
"25,6","95,27",1,2,,,,
"25,62","95,39",1,2,,,,
"25,64","95,51",1,2,,,,
"25,66","95,63",1,2,,,,
"25,68","95,75","0,9",2,,,,
"25,7","95,86","0,9","1,9",,,,
"25,72","95,98","0,9","1,9",,,,
"25,74","96,09","0,9","1,9",,,,
"25,76","96,2","0,8","1,9",,,,
"25,78","96,32","0,8","1,9",,,,
"25,8","96,43","0,8","1,9",,,,
"25,82","96,55","0,8","1,9",,,,
"25,84","96,67","0,8","1,9",,,,
"25,86","96,79","0,8","1,9",,,,
"25,88","96,91","0,8","1,9",,,,
"25,9","97,03","0,8","1,9",,,,
"25,92","97,14","0,8","1,9",,,,
"25,94","97,26","0,8","1,9",,,,
"25,96","97,37","0,8","1,9",,,,
"25,98","97,48","0,9","1,9",,,,
26,"97,58","0,9","1,9",,,,
"26,02","97,68","0,9","1,9",,,,
"26,04","97,76","0,9","1,9",,,,
"26,06","97,84","0,9",2,,,,
"26,08","97,92","0,9",2,,,,
"26,1","97,98","0,9",2,,,,
"26,12","98,03","0,9",2,,,,
"26,14","98,08","0,9",2,,,,
"26,16","98,12","0,9",2,,,,
"26,18","98,16","0,9",2,,,,
"26,2","98,21","0,9",2,,,,
"26,22","98,26","0,9",2,,,,
"26,24","98,32","0,9",2,,,,
"26,26","98,39",1,2,,,,
"26,28","98,48",1,2,,,,
"26,3","98,57",1,2,,,,
"26,32","98,67",1,2,,,,
"26,34","98,76",1,2,,,,
"26,36","98,85","0,9",2,,,,
"26,38","98,92","0,9",2,,,,
"26,4","98,99","0,9",2,,,,
"26,42","99,07","0,9",2,,,,
"26,44","99,16","0,9",2,,,,
"26,46","99,26","0,9",2,,,,
"26,48","99,36","0,9",2,,,,
"26,5","99,46","0,9","1,9",,,,
"26,52","99,54","0,9","1,9",,,,
"26,54","99,61","0,8","1,9",,,,
"26,56","99,69","0,8","1,9",,,,
"26,58","99,76","0,8","1,9",,,,
"26,6","99,84","0,8","1,9",,,,
"26,62","99,91","0,8","1,9",,,,
"26,64","99,99","0,8","1,9",,,,
"26,66","100,06","0,8","1,9",,,,
"26,68","100,13","0,8","1,9",,,,
"26,7","100,21","0,8","1,9",,,,
"26,72","100,29","0,8","1,9",,,,
"26,74","100,37","0,8","1,9",,,,
"26,76","100,46","0,8","1,9",,,,
"26,78","100,54","0,7","1,9",,,,
"26,8","100,63","0,7","1,9",,,,
"26,82","100,73","0,8","1,9",,,,
"26,84","100,82","0,7","1,9",,,,
"26,86","100,92","0,7","1,9",,,,
"26,88","101,02","0,8","1,9",,,,
"26,9","101,13","0,8","1,9",,,,
"26,92","101,24","0,8","1,9",,,,
"26,94","101,34","0,8","1,9",,,,
"26,96","101,45","0,8","1,9",,,,
"26,98","101,55","0,8","1,9",,,,
27,"101,64","0,8","1,9",,,,
"27,02","101,73","0,8","1,9",,,,
"27,04","101,8","0,9","1,9",,,,
"27,06","101,87","0,9","1,9",,,,
"27,08","101,94","0,9","1,9",,,,
"27,1",102,"0,9","1,9",,,,
"27,12","102,06","0,9","1,9",,,,
"27,14","102,11","0,9","1,9",,,,
"27,16","102,17","0,9",2,,,,
"27,18","102,24","0,9","1,9",,,,
"27,2","102,3","0,9","1,9",,,,
"27,22","102,37","0,9",2,,,,
"27,24","102,44","0,9","1,9",,,,
"27,26","102,52","0,9","1,9",,,,
"27,28","102,6","0,9","1,9",,,,
"27,3","102,69","0,9","1,9",,,,
"27,32","102,79","0,9","1,9",,,,
"27,34","102,9","0,9","1,9",,,,
"27,36","103,01","0,8","1,9",,,,
"27,38","103,13","0,8","1,9",,,,
"27,4","103,24","0,8","1,9",,,,
"27,42","103,34","0,8","1,9",,,,
"27,44","103,42","0,8","1,9",,,,
"27,46","103,49","0,8","1,9",,,,
"27,48","103,53","0,8","1,9",,,,
"27,5","103,58","0,8","1,9",,,,
"27,52","103,63","0,8","1,9",,,,
"27,54","103,7","0,8","1,9",,,,
"27,56","103,8","0,8","1,9",,,,
"27,58","103,92","0,7","1,9",,,,
"27,6","104,05","0,7","1,9",,,,
"27,62","104,18","0,7","1,9",,,,
"27,64","104,3","0,7","1,9",,,,
"27,66","104,42","0,8","1,9",,,,
"27,68","104,55","0,8","1,9",,,,
"27,7","104,69","0,8","1,9",,,,
"27,72","104,82","0,8","1,9",,,,
"27,74","104,94","0,8","1,9",,,,
"27,76","105,06","0,8","1,9",,,,
"27,78","105,18","0,8","1,9",,,,
"27,8","105,31","0,8","1,9",,,,
"27,82","105,44","0,8","1,9",,,,
"27,84","105,57","0,9","1,9",,,,
"27,86","105,71","0,9","1,9",,,,
"27,88","105,84","0,9","1,9",,,,
"27,9","105,97","0,9","1,9",,,,
"27,92","106,1","0,9","1,9",,,,
"27,94","106,24","0,9","1,9",,,,
"27,96","106,37","0,8","1,9",,,,
"27,98","106,51","0,8","1,9",,,,
28,"106,65","0,8","1,9",,,,
"28,02","106,79","0,8","1,9",,,,
"28,04","106,93","0,8","1,9",,,,
"28,06","107,08","0,8","1,9",,,,
"28,08","107,24","0,7","1,9",,,,
"28,1","107,39","0,7","1,9",,,,
"28,12","107,55","0,7","1,9",,,,
"28,14","107,71","0,7","1,9",,,,
"28,16","107,86","0,7","1,9",,,,
"28,18","107,99","0,7","1,9",,,,
"28,2","108,11","0,7","1,9",,,,
"28,22","108,21","0,7","1,9",,,,
"28,24","108,29","0,7","1,9",,,,
"28,26","108,35","0,7","1,9",,,,
"28,28","108,4","0,7","1,9",,,,
"28,3","108,44","0,8","1,9",,,,
"28,32","108,5","0,8","1,9",,,,
"28,34","108,55","0,7","1,9",,,,
"28,36","108,61","0,8","1,9",,,,
"28,38","108,68","0,8","1,9",,,,
"28,4","108,76","0,8","1,9",,,,
"28,42","108,84","0,8","1,9",,,,
"28,44","108,9","0,8","1,9",,,,
"28,46","108,96","0,8","1,9",,,,
"28,48","109,01","0,8","1,9",,,,
"28,5","109,08","0,8","1,9",,,,
"28,52","109,15","0,8","1,9",,,,
"28,54","109,24","0,8","1,9",,,,
"28,56","109,33","0,8","1,9",,,,
"28,58","109,42","0,8","1,9",,,,
"28,6","109,5","0,8","1,9",,,,
"28,62","109,59","0,8","1,9",,,,
"28,64","109,68","0,8","1,9",,,,
"28,66","109,77","0,8","1,9",,,,
"28,68","109,85","0,8","1,9",,,,
"28,7","109,93","0,8","1,9",,,,
"28,72","110,01","0,8","1,9",,,,
"28,74","110,09","0,8","1,9",,,,
"28,76","110,16","0,8","1,9",,,,
"28,78","110,24","0,8","1,9",,,,
"28,8","110,33","0,8","1,9",,,,
"28,82","110,4","0,8","1,9",,,,
"28,84","110,48","0,8","1,9",,,,
"28,86","110,56","0,7","1,9",,,,
"28,88","110,64","0,7","1,9",,,,
"28,9","110,71","0,7","1,9",,,,
"28,92","110,79","0,7","1,9",,,,
"28,94","110,87","0,7","1,9",,,,
"28,96","110,94","0,7","1,9",,,,
"28,98","111,02","0,7","1,9",,,,
29,"111,09","0,7","1,9",,,,
"29,02","111,17","0,7","1,9",,,,
"29,04","111,24","0,7","1,9",,,,
"29,06","111,32","0,7","1,8",,,,
"29,08","111,4","0,7","1,9",,,,
"29,1","111,47","0,7","1,8",,,,
"29,12","111,55","0,7","1,9",,,,
"29,14","111,63","0,7","1,9",,,,
"29,16","111,71","0,7","1,9",,,,
"29,18","111,79","0,7","1,9",,,,
"29,2","111,88","0,7","1,9",,,,
"29,22","111,96","0,7","1,9",,,,
"29,24","112,05","0,7","1,9",,,,
"29,26","112,14","0,8","1,9",,,,
"29,28","112,23","0,8","1,9",,,,
"29,3","112,34","0,8","1,9",,,,
"29,32","112,44","0,8","1,9",,,,
"29,34","112,54","0,8","1,9",,,,
"29,36","112,62","0,8","1,9",,,,
"29,38","112,71","0,8","1,9",,,,
"29,4","112,79","0,8","1,9",,,,
"29,42","112,87","0,8","1,9",,,,
"29,44","112,94","0,8","1,9",,,,
"29,46",113,"0,8","1,9",,,,
"29,48","113,07","0,8","1,9",,,,
"29,5","113,16","0,8","1,9",,,,
"29,52","113,25","0,8","1,9",,,,
"29,54","113,34","0,8","1,9",,,,
"29,56","113,44","0,8","1,9",,,,
"29,58","113,56","0,8","1,9",,,,
"29,6","113,71","0,8","1,9",,,,
"29,62","113,86","0,7","1,9",,,,
"29,64","113,99","0,7","1,9",,,,
"29,66","114,1","0,7","1,9",,,,
"29,68","114,2","0,7","1,9",,,,
"29,7","114,29","0,7","1,9",,,,
"29,72","114,39","0,7","1,8",,,,
"29,74","114,49","0,7","1,9",,,,
"29,76","114,59","0,7","1,8",,,,
"29,78","114,68","0,7","1,8",,,,
"29,8","114,78","0,7","1,8",,,,
"29,82","114,9","0,7","1,8",,,,
"29,84","115,01","0,7","1,9",,,,
"29,86","115,13","0,7","1,8",,,,
"29,88","115,25","0,7","1,9",,,,
"29,9","115,38","0,7","1,9",,,,
"29,92","115,52","0,7","1,9",,,,
"29,94","115,66","0,7","1,9",,,,
"29,96","115,8","0,7","1,9",,,,
"29,98","115,95","0,8","1,9",,,,
30,"116,1","0,8","1,9",,,,
"30,02","116,24","0,8","1,9",,,,
"30,04","116,39","0,8","1,9",,,,
"30,06","116,55","0,8","1,9",,,,
"30,08","116,71","0,8","1,9",,,,
"30,1","116,87","0,8","1,9",,,,
"30,12","117,04","0,8","1,9",,,,
"30,14","117,2","0,8","1,9",,,,
"30,16","117,37","0,7","1,9",,,,
"30,18","117,54","0,7","1,9",,,,
"30,2","117,71","0,7","1,9",,,,
"30,22","117,86","0,7","1,9",,,,
"30,24",118,"0,7","1,9",,,,
"30,26","118,12","0,7","1,9",,,,
"30,28","118,22","0,7","1,9",,,,
"30,3","118,31","0,7","1,8",,,,
"30,32","118,41","0,7","1,8",,,,
"30,34","118,52","0,7","1,8",,,,
"30,36","118,65","0,7","1,8",,,,
"30,38","118,82","0,7","1,8",,,,
"30,4","119,01","0,7","1,8",,,,
"30,42","119,19","0,7","1,9",,,,
"30,44","119,33","0,7","1,9",,,,
"30,46","119,45","0,7","1,9",,,,
"30,48","119,56","0,7","1,9",,,,
"30,5","119,66","0,7","1,9",,,,
"30,52","119,77","0,7","1,9",,,,
"30,54","119,87","0,7","1,9",,,,
"30,56","119,97","0,7","1,9",,,,
"30,58","120,06","0,7","1,9",,,,
"30,6","120,15","0,7","1,9",,,,
"30,62","120,23","0,8","1,9",,,,
"30,64","120,3","0,8","1,9",,,,
"30,66","120,37","0,8","1,9",,,,
"30,68","120,43","0,8","1,9",,,,
"30,7","120,5","0,7","1,9",,,,
"30,72","120,56","0,8","1,9",,,,
"30,74","120,62","0,8","1,9",,,,
"30,76","120,69","0,7","1,9",,,,
"30,78","120,76","0,7","1,9",,,,
"30,8","120,85","0,7","1,9",,,,
"30,82","120,93","0,7","1,9",,,,
"30,84","121,02","0,7","1,9",,,,
"30,86","121,12","0,7","1,9",,,,
"30,88","121,23","0,7","1,9",,,,
"30,9","121,33","0,7","1,9",,,,
"30,92","121,44","0,7","1,8",,,,
"30,94","121,55","0,7","1,8",,,,
"30,96","121,66","0,7","1,8",,,,
"30,98","121,77","0,7","1,8",,,,
31,"121,89","0,7","1,8",,,,
"31,02",122,"0,7","1,8",,,,
"31,04","122,12","0,7","1,8",,,,
"31,06","122,23","0,7","1,8",,,,
"31,08","122,35","0,7","1,8",,,,
"31,1","122,46","0,7","1,8",,,,
"31,12","122,57","0,7","1,8",,,,
"31,14","122,67","0,7","1,8",,,,
"31,16","122,77","0,7","1,9",,,,
"31,18","122,84","0,7","1,9",,,,
"31,2","122,91","0,7","1,9",,,,
"31,22","122,97","0,7","1,9",,,,
"31,24","123,02","0,7","1,9",,,,
"31,26","123,08","0,7","1,9",,,,
"31,28","123,14","0,7","1,9",,,,
"31,3","123,21","0,7","1,9",,,,
"31,32","123,3","0,7","1,9",,,,
"31,34","123,4","0,7","1,9",,,,
"31,36","123,51","0,7","1,9",,,,
"31,38","123,61","0,7","1,9",,,,
"31,4","123,71","0,7","1,9",,,,
"31,42","123,8","0,7","1,9",,,,
"31,44","123,88","0,7","1,9",,,,
"31,46","123,95","0,7","1,9",,,,
"31,48","124,03","0,7","1,9",,,,
"31,5","124,12","0,7","1,9",,,,
"31,52","124,22","0,7","1,9",,,,
"31,54","124,31","0,7","1,9",,,,
"31,56","124,42","0,7","1,9",,,,
"31,58","124,54","0,7","1,9",,,,
"31,6","124,65","0,7","1,9",,,,
"31,62","124,75","0,7","1,9",,,,
"31,64","124,86","0,7","1,8",,,,
"31,66","124,97","0,7","1,8",,,,
"31,68","125,09","0,7","1,8",,,,
"31,7","125,21","0,7","1,8",,,,
"31,72","125,33","0,7","1,8",,,,
"31,74","125,46","0,7","1,8",,,,
"31,76","125,6","0,7","1,8",,,,
"31,78","125,74","0,7","1,8",,,,
"31,8","125,88","0,7","1,8",,,,
"31,82","126,01","0,7","1,8",,,,
"31,84","126,15","0,7","1,9",,,,
"31,86","126,29","0,7","1,8",,,,
"31,88","126,42","0,7","1,9",,,,
"31,9","126,55","0,7","1,9",,,,
"31,92","126,69","0,7","1,9",,,,
"31,94","126,82","0,7","1,9",,,,
"31,96","126,94","0,7","1,9",,,,
"31,98","127,07","0,7","1,9",,,,
32,"127,2","0,7","1,9",,,,
"32,02","127,32","0,7","1,9",,,,
"32,04","127,45","0,7","1,9",,,,
"32,06","127,57","0,7","1,9",,,,
"32,08","127,69","0,7","1,9",,,,
"32,1","127,81","0,7","1,9",,,,
"32,12","127,91","0,7","1,9",,,,
"32,14","128,01","0,7","1,9",,,,
"32,16","128,1","0,7","1,9",,,,
"32,18","128,18","0,7","1,9",,,,
"32,2","128,27","0,7","1,9",,,,
"32,22","128,36","0,7","1,9",,,,
"32,24","128,47","0,7","1,9",,,,
"32,26","128,59","0,7","1,9",,,,
"32,28","128,72","0,7","1,8",,,,
"32,3","128,85","0,7","1,8",,,,
"32,32","128,98","0,7","1,8",,,,
"32,34","129,09","0,7","1,8",,,,
"32,36","129,17","0,7","1,8",,,,
"32,38","129,23","0,7","1,8",,,,
"32,4","129,3","0,7","1,8",,,,
"32,42","129,36","0,7","1,8",,,,
"32,44","129,43","0,7","1,8",,,,
"32,46","129,5","0,7","1,8",,,,
"32,48","129,55","0,7","1,8",,,,
"32,5","129,6","0,7","1,8",,,,
"32,52","129,66","0,7","1,8",,,,
"32,54","129,73","0,7","1,8",,,,
"32,56","129,8","0,7","1,8",,,,
"32,58","129,87","0,7","1,8",,,,
"32,6","129,95","0,7","1,8",,,,
"32,62","130,04","0,7","1,8",,,,
"32,64","130,14","0,7","1,8",,,,
"32,66","130,23","0,7","1,8",,,,
"32,68","130,32","0,7","1,8",,,,
"32,7","130,43","0,7","1,8",,,,
"32,72","130,54","0,7","1,9",,,,
"32,74","130,65","0,7","1,9",,,,
"32,76","130,76","0,7","1,9",,,,
"32,78","130,87","0,7","1,9",,,,
"32,8","130,98","0,7","1,9",,,,
"32,82","131,09","0,7","1,9",,,,
"32,84","131,19","0,7","1,9",,,,
"32,86","131,28","0,7","1,9",,,,
"32,88","131,38","0,7","1,9",,,,
"32,9","131,47","0,7","1,9",,,,
"32,92","131,56","0,7","1,9",,,,
"32,94","131,65","0,7","1,9",,,,
"32,96","131,74","0,7","1,9",,,,
"32,98","131,83","0,7","1,9",,,,
33,"131,92","0,7","1,9",,,,
"33,02","132,02","0,7","1,9",,,,
"33,04","132,11","0,7","1,9",,,,
"33,06","132,22","0,7","1,9",,,,
"33,08","132,32","0,7","1,9",,,,
"33,1","132,43","0,7","1,9",,,,
"33,12","132,54","0,7","1,8",,,,
"33,14","132,66","0,7","1,8",,,,
"33,16","132,78","0,7","1,8",,,,
"33,18","132,9","0,7","1,8",,,,
"33,2","133,02","0,7","1,8",,,,
"33,22","133,15","0,7","1,8",,,,
"33,24","133,29","0,7","1,8",,,,
"33,26","133,43","0,7","1,8",,,,
"33,28","133,58","0,7","1,8",,,,
"33,3","133,74","0,7","1,8",,,,
"33,32","133,87","0,7","1,9",,,,
"33,34","133,98","0,7","1,9",,,,
"33,36","134,07","0,7","1,9",,,,
"33,38","134,16","0,7","1,9",,,,
"33,4","134,26","0,7","1,9",,,,
"33,42","134,38","0,7","1,9",,,,
"33,44","134,51","0,7","1,9",,,,
"33,46","134,65","0,7","1,9",,,,
"33,48","134,79","0,8","1,9",,,,
"33,5","134,92","0,7","1,9",,,,
"33,52","135,06","0,7","1,9",,,,
"33,54","135,2","0,7","1,9",,,,
"33,56","135,33","0,7","1,9",,,,
"33,58","135,45","0,7","1,8",,,,
"33,6","135,57","0,7","1,8",,,,
"33,62","135,69","0,7","1,9",,,,
"33,64","135,81","0,7","1,8",,,,
"33,66","135,92","0,7","1,8",,,,
"33,68","136,05","0,7","1,8",,,,
"33,7","136,17","0,7","1,8",,,,
"33,72","136,3","0,7","1,8",,,,
"33,74","136,42","0,7","1,8",,,,
"33,76","136,55","0,7","1,8",,,,
"33,78","136,69","0,7","1,8",,,,
"33,8","136,84","0,7","1,8",,,,
"33,82","136,98","0,7","1,8",,,,
"33,84","137,13","0,7","1,8",,,,
"33,86","137,29","0,7","1,8",,,,
"33,88","137,44","0,7","1,8",,,,
"33,9","137,59","0,7","1,9",,,,
"33,92","137,73","0,7","1,9",,,,
"33,94","137,85","0,7","1,9",,,,
"33,96","137,96","0,7","1,9",,,,
"33,98","138,05","0,7","1,9",,,,
34,"138,13","0,7","1,9",,,,
"34,02","138,19","0,7","1,9",,,,
"34,04","138,25","0,7","1,8",,,,
"34,06","138,3","0,7","1,9",,,,
"34,08","138,37","0,7","1,9",,,,
"34,1","138,45","0,7","1,9",,,,
"34,12","138,54","0,7","1,9",,,,
"34,14","138,64","0,7","1,9",,,,
"34,16","138,74","0,7","1,9",,,,
"34,18","138,83","0,7","1,9",,,,
"34,2","138,91","0,7","1,9",,,,
"34,22","138,97","0,7","1,9",,,,
"34,24","139,03","0,7","1,9",,,,
"34,26","139,11","0,7","1,9",,,,
"34,28","139,22","0,7","1,9",,,,
"34,3","139,34","0,7","1,9",,,,
"34,32","139,45","0,7","1,8",,,,
"34,34","139,56","0,7","1,8",,,,
"34,36","139,67","0,7","1,8",,,,
"34,38","139,78","0,7","1,8",,,,
"34,4","139,89","0,7","1,8",,,,
"34,42","140,01","0,7","1,8",,,,
"34,44","140,12","0,7","1,8",,,,
"34,46","140,23","0,7","1,8",,,,
"34,48","140,34","0,7","1,8",,,,
"34,5","140,45","0,7","1,8",,,,
"34,52","140,57","0,7","1,8",,,,
"34,54","140,69","0,7","1,8",,,,
"34,56","140,81","0,7","1,8",,,,
"34,58","140,93","0,7","1,8",,,,
"34,6","141,05","0,7","1,8",,,,
"34,62","141,17","0,7","1,8",,,,
"34,64","141,29","0,7","1,8",,,,
"34,66","141,4","0,7","1,9",,,,
"34,68","141,52","0,7","1,9",,,,
"34,7","141,65","0,7","1,9",,,,
"34,72","141,77","0,7","1,9",,,,
"34,74","141,89","0,7","1,9",,,,
"34,76","142,02","0,7","1,9",,,,
"34,78","142,14","0,7","1,9",,,,
"34,8","142,26","0,7","1,9",,,,
"34,82","142,37","0,7","1,8",,,,
"34,84","142,48","0,7","1,8",,,,
"34,86","142,6","0,7","1,8",,,,
"34,88","142,71","0,7","1,8",,,,
"34,9","142,84","0,7","1,8",,,,
"34,92","142,97","0,7","1,8",,,,
"34,94","143,11","0,7","1,8",,,,
"34,96","143,26","0,7","1,8",,,,
"34,98","143,43","0,7","1,8",,,,
35,"143,61","0,7","1,8",,,,
"35,02","143,77","0,7","1,8",,,,
"35,04","143,9","0,7","1,8",,,,
"35,06","144,01","0,7","1,8",,,,
"35,08","144,11","0,7","1,8",,,,
"35,1","144,21","0,7","1,8",,,,
"35,12","144,31","0,7","1,8",,,,
"35,14","144,43","0,7","1,8",,,,
"35,16","144,55","0,7","1,8",,,,
"35,18","144,65","0,7","1,8",,,,
"35,2","144,75","0,7","1,8",,,,
"35,22","144,84","0,7","1,8",,,,
"35,24","144,92","0,7","1,8",,,,
"35,26",145,"0,7","1,8",,,,
"35,28","145,07","0,7","1,9",,,,
"35,3","145,14","0,7","1,9",,,,
"35,32","145,21","0,7","1,9",,,,
"35,34","145,29","0,7","1,9",,,,
"35,36","145,37","0,7","1,9",,,,
"35,38","145,46","0,7","1,9",,,,
"35,4","145,56","0,7","1,9",,,,
"35,42","145,67","0,7","1,8",,,,
"35,44","145,78","0,7","1,9",,,,
"35,46","145,9","0,7","1,9",,,,
"35,48","146,01","0,7","1,8",,,,
"35,5","146,14","0,7","1,9",,,,
"35,52","146,27","0,7","1,8",,,,
"35,54","146,41","0,7","1,8",,,,
"35,56","146,56","0,7","1,8",,,,
"35,58","146,71","0,7","1,8",,,,
"35,6","146,86","0,7","1,8",,,,
"35,62","147,02","0,7","1,8",,,,
"35,64","147,17","0,7","1,8",,,,
"35,66","147,33","0,7","1,8",,,,
"35,68","147,49","0,7","1,8",,,,
"35,7","147,64","0,7","1,8",,,,
"35,72","147,76","0,7","1,8",,,,
"35,74","147,87","0,7","1,8",,,,
"35,76","147,96","0,7","1,8",,,,
"35,78","148,03","0,7","1,8",,,,
"35,8","148,08","0,7","1,8",,,,
"35,82","148,12","0,7","1,8",,,,
"35,84","148,15","0,7","1,8",,,,
"35,86","148,2","0,7","1,8",,,,
"35,88","148,27","0,7","1,8",,,,
"35,9","148,38","0,7","1,8",,,,
"35,92","148,51","0,7","1,8",,,,
"35,94","148,67","0,7","1,8",,,,
"35,96","148,83","0,7","1,8",,,,
"35,98","148,95","0,7","1,8",,,,
36,149,"0,7","1,8",,,,
"36,02","149,01","0,7","1,8",,,,
"36,04","149,01","0,7","1,9",,,,
"36,06","149,04","0,7","1,9",,,,
"36,08","149,1","0,7","1,9",,,,
"36,1","149,16","0,7","1,8",,,,
"36,12","149,21","0,7","1,8",,,,
"36,14","149,24","0,7","1,9",,,,
"36,16","149,25","0,7","1,8",,,,
"36,18","149,26","0,7","1,8",,,,
"36,2","149,27","0,7","1,9",,,,
"36,22","149,28","0,7","1,9",,,,
"36,24","149,29","0,7","1,8",,,,
"36,26","149,31","0,7","1,8",,,,
"36,28","149,33","0,7","1,8",,,,
"36,3","149,35","0,7","1,9",,,,
"36,32","149,38","0,7","1,9",,,,
"36,34","149,44","0,7","1,8",,,,
"36,36","149,49","0,7","1,9",,,,
"36,38","149,5","0,7","1,9",,,,
"36,4","149,5","0,7","1,8",,,,
"36,42","149,5","0,7","1,8",,,,
"36,44","149,5","0,7","1,9",,,,
"36,46","149,5","0,7","1,9",,,,
"36,48","149,5","0,7","1,8",,,,
"36,5","149,5","0,7","1,8",,,,
"36,52","149,5","0,7","1,9",,,,
"36,54","149,5","0,7","1,9",,,,
"36,56","149,5","0,7","1,8",,,,
"36,58","149,5","0,7","1,8",,,,
"36,6","149,5","0,7","1,9",,,,
"36,62","149,5","0,7","1,8",,,,
"36,64","149,5","0,7","1,8",,,,
"36,66","149,5","0,7","1,8",,,,
"36,68","149,5","0,7","1,8",,,,